"ID","Area","ID:1","Link_Check","NA_Corridor","NA_Corridor_ID","NA_Corridor2","NA_Corridor2_ID","Radial Corridor_2014 LRTP","District_2014 LRTP","Region_2014 LRTP","CTPS_TAZ_ID","In_CTPS_Model","In_101","In_63","CTPS_Exact_Match","TAZ_ID","PopEmpDensity","Pop2XEmpDens","Speed_Density_Area","Trip_Gen_LU","LU_Type_Old","FareZone","District_Class_446","District_Class","District_Class_backup","TAZ_Geography_Code","Merge_Value","Aggregation_Field","Uses_CTPS_TAZ_ID","RPA","ID_From_Nodes","TAZ_Type","Zone_Type","CTPS_TAZ_ID:1","RPA_TAZ_ID","SRPEDD_ID","ADT","Func_Class","Ext_Ext_Percent","K_Factor_Group","State","County","Town","Tract","BlkGrp","gc","Zero","AM_wacc_fact","MD_wacc_fact","PM_wacc_fact","NT_wacc_fact","wacc_fact","wegr_fact","park_cost","half_park_cost","park_cost_backup","park_cost_8_hour_2017","park_cost_1_hour_2017","parking_offstreet","parking_onstreet","Acres","HhdPerAcre","EmpPerAcre","Hwy Prod Term Time","Hwy Attr Term Time","TerminalTime","TerminalTime_Old","ManualTermTime","walk_prod_terminal_time","walk_attr_terminal_time","bike_prod_terminal_time","bike_attr_terminal_time","allow_DAT_trip_origins","PopulationDensity","VehiclesPerWorker","HouseholdSize","SquareRootPopD","SquareRootEmpD","PercentSOV_PK","PercentSOV_NP","Egr_PEV","Acc_PEV","AvgVehPer","WorkDummy","PercentSOV","PUMA","ST_PUMA","Tot_Emp","Srv_Emp","Ret_Emp","Bas_Emp","Coll_Emp","K12G_Emp","K12P_Emp","Tot_Pop","GQ_Pop","Dorm_Pop","HH_Pop","HH","Income1","Income2","Income3","Income4","Worker0","Worker1","Worker2","Worker3p","HHSize1","HHSize2","HHSize3","HHSize4p","Veh0","Veh1","Veh2","Veh3p","TriProp_p","TriProp_a","AQ_divider","MAPC_Flag","EMass_Flag","AM_VMT","AM_VHT","AM_Auto_VMT","AM_Auto_VHT","AM_TRK_VMT","AM_TRK_VHT","AM_CO","AM_NOX","AM_VOC","AM_CO2","MD_VMT","MD_VHT","MD_Auto_VMT","MD_Auto_VHT","MD_TRK_VMT","MD_TRK_VHT","MD_CO","MD_NOX","MD_VOC","MD_CO2","PM_VMT","PM_VHT","PM_Auto_VMT","PM_Auto_VHT","PM_TRK_VMT","PM_TRK_VHT","PM_CO","PM_NOX","PM_VOC","PM_CO2","NT_VMT","NT_VHT","NT_Auto_VMT","NT_Auto_VHT","NT_TRK_VMT","NT_TRK_VHT","NT_CO","NT_NOX","NT_VOC","NT_CO2","Dly_VMT","Dly_VHT","Dly_Auto_VMT","Dly_Auto_VHT","Dly_TRK_VMT","Dly_TRK_VHT","Dly_CO","Dly_NOX","Dly_VOC","Dly_CO2","Casino","Age0to4_enrollment","Age5to14_enrollment","Age15to18_enrollment","Age19plus_commuters","Age19plus_dorms","EFactor_preK","EFactor_Kto8","EFactor_HighSchool","EFactor_College","CTPS_Town_ID","CTPS_RegionalHS_ID","College_Dorm_ID"
899,0.249420,,1,"NW",6,"Inner",3,"NW",14,5,899,1,1,1,1,899,14160,20166,1,1,"NonDense",2,10,49,5,,,,1,"MAPC",899,"Internal_Centroid","Internal",899,,,0,,,0,"MA","Middlesex MA","ARLINGTON,MA","25017356601",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.015000,0.507500,1.015000,,,,,159.628592,7.849471,5.945050,2,2,2,8.000000,,0.000000,0.000000,1.000000,2.000000,,,1.149146,2.160883,0.502646,0.070135,0.000000,0.000000,3.620000,3.620000,0.532193,,0.594516,505,250505,949.000000,569.000000,153.000000,40.000000,0.000000,145.000000,55.000000,2745.000000,5.000000,0.000000,2740.000000,1268.000000,269.000000,300.000000,347.000000,352.000000,274.000000,529.000000,399.000000,66.000000,435.000000,424.000000,204.000000,205.000000,193.000000,536.000000,415.000000,124.000000,2856.624077,1391.000000,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,399.000000,1021.000000,0.000000,0.000000,0.000000,0.038534,0.097981,0.045186,0.059220,5,5,
1058,0.046477,,1,"SW",10,"Inner",3,"SW",17,7,1058,1,1,1,1,1058,20397,55941,1,1,"NonDense",3,73,95,36,,,,1,"MAPC",1058,"Internal_Centroid","Internal",1058,,,0,,,0,"MA","Norfolk MA","DEDHAM,MA","25021402500",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,29.745243,2.521412,27.769147,1,4,4,8.000000,,0.000000,0.000000,1.000000,2.000000,,,1.143098,2.243243,0.286346,0.431704,0.000000,0.000000,3.270000,3.270000,0.539423,,0.787084,3602,253602,826.000000,676.000000,167.000000,31.000000,0.000000,0.000000,0.000000,166.000000,0.000000,0.000000,166.000000,74.000000,4.000000,6.000000,4.000000,60.000000,12.000000,26.000000,20.000000,16.000000,36.000000,10.000000,3.000000,25.000000,4.000000,25.000000,29.000000,16.000000,221.268716,1569.001953,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035707,0.105180,0.055643,0.058969,36,36,
1476,0.395250,,1,"W",12,"Inner",3,"W",25,6,1476,1,1,1,1,1476,7944,15868,2,2,"NonDense",4,317,72,150,,,,1,"MAPC",1380,"Internal_Centroid","Internal",1476,,,0,,,0,"MA","Norfolk MA","WELLESLEY,MA","25021404202",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.350000,0.175000,0.350000,,,,,252.959728,2.257276,7.376668,1,2,2,6.000000,,0.000000,0.000000,1.000000,2.000000,,,1.472527,2.592721,0.305322,0.092002,0.000000,0.000000,4.150000,4.150000,0.931627,,0.688628,3500,253500,1866.000000,954.000000,514.000000,116.000000,0.000000,300.000000,0.000000,1605.000000,109.000000,0.000000,1496.000000,577.000000,103.000000,107.000000,118.000000,249.000000,131.000000,268.000000,140.000000,38.000000,133.000000,188.000000,95.000000,161.000000,57.000000,220.000000,168.000000,132.000000,1261.156182,2983.565674,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,1482.000000,0.000000,0.000000,0.000000,0.004788,0.154195,0.052423,0.051592,150,150,
1484,0.441220,,1,"W",12,"Inner",3,"W",25,6,1484,1,1,1,1,1484,6137,10316,3,2,"NonDense",4,317,72,150,,,,1,"MAPC",1388,"Internal_Centroid","Internal",1484,,,0,,,0,"MA","Norfolk MA","WELLESLEY,MA","25021404202",3,3,,0.364185,0.364185,0.364185,0.364185,1.456741,1.456741,0.000000,0.000000,0.000000,,,,,282.380581,0.460372,3.265097,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.546708,2.666667,0.310838,0.048700,0.000000,0.000000,3.070000,3.070000,0.650256,,0.803711,3500,253500,922.000000,924.000000,12.000000,0.000000,896.000000,0.000000,0.000000,1857.000000,1505.000000,1505.000000,352.000000,132.000000,8.000000,6.000000,7.000000,111.000000,14.000000,57.000000,48.000000,13.000000,23.000000,39.000000,32.000000,38.000000,3.000000,20.000000,59.000000,50.000000,1217.584771,1589.883789,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,1940.000000,1505.000000,0.004788,0.154195,0.052423,0.051592,150,150,54
1049,0.356990,,1,"W",12,"Inner",3,"W",16,6,1049,1,1,1,1,1049,8773,26320,2,2,"NonDense",3,207,11,101,,,,1,"MAPC",1049,"Internal_Centroid","Internal",1049,,,0,,,0,"MA","Middlesex MA","NEWTON,MA","25017374000",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,228.473492,0.000000,13.997247,1,3,3,6.000000,,0.000000,0.000000,1.000000,2.000000,,,1.199494,2.000000,0.160383,0.202952,0.000000,0.000000,3.860000,3.860000,0.534615,,0.814350,3400,253400,3198.000000,2492.000000,152.000000,512.000000,0.000000,0.000000,66.000000,400.000000,0.000000,0.000000,400.000000,200.000000,90.000000,47.000000,35.000000,28.000000,61.000000,87.000000,47.000000,5.000000,98.000000,64.000000,14.000000,24.000000,44.000000,92.000000,51.000000,13.000000,361.346062,5507.932129,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,98.000000,237.000000,7.000000,0.000000,0.000000,0.032178,0.131311,0.049349,0.056049,101,101,
1050,0.251708,,1,"W",12,"Inner",3,"W",16,6,1050,1,1,1,1,1050,6833,11759,3,2,"NonDense",3,207,11,101,,,,1,"MAPC",1050,"Internal_Centroid","Internal",1050,,,0,,,0,"MA","Middlesex MA","NEWTON,MA","25017374000",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,161.093254,0.769740,3.848702,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.095191,2.256000,0.323859,0.057094,0.000000,0.000000,3.170000,3.170000,0.311731,,0.818356,3400,253400,620.000000,623.000000,3.000000,0.000000,393.000000,0.000000,0.000000,1150.000000,868.000000,868.000000,282.000000,125.000000,10.000000,7.000000,9.000000,99.000000,16.000000,28.000000,72.000000,9.000000,35.000000,48.000000,20.000000,22.000000,5.000000,49.000000,48.000000,23.000000,864.608452,1065.094604,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,566.000000,868.000000,0.032178,0.131311,0.049349,0.056049,101,101,46
1503,0.348154,,0,"W",12,"Inner",3,"W",25,6,1503,1,1,1,1,1503,7628,14315,2,2,"NonDense",3,199,68,98,,,,1,"MAPC",1407,"Internal_Centroid","Internal",1503,,,0,,,0,"MA","Norfolk MA","NEEDHAM,MA","25021403500",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.035000,0.017500,0.035000,,,,,222.818336,2.508770,5.223987,1,2,2,6.000000,,0.000000,0.000000,1.000000,2.000000,,,1.295098,2.471304,0.317003,0.077544,0.000000,0.000000,3.170000,3.170000,0.542499,,0.765801,3500,253500,1164.000000,453.000000,321.000000,402.000000,0.000000,0.000000,0.000000,1524.000000,103.000000,0.000000,1421.000000,575.000000,115.000000,127.000000,160.000000,173.000000,119.000000,243.000000,169.000000,44.000000,140.000000,199.000000,85.000000,151.000000,64.000000,218.000000,188.000000,105.000000,1356.236382,2276.798828,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003808,0.169979,0.063491,0.053443,98,98,
1044,0.100361,,1,"W",12,"Inner",3,"W",16,6,1044,1,1,1,1,1044,24053,56595,1,1,"NonDense",3,207,11,101,,,,1,"MAPC",1044,"Internal_Centroid","Internal",1044,,,0,,,0,"MA","Middlesex MA","NEWTON,MA","25017374100",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,64.230781,5.231137,25.423948,2,4,4,8.000000,,0.000000,0.000000,1.000000,2.000000,,,1.067046,2.458580,0.435988,0.420659,0.000000,0.000000,3.530000,3.530000,0.441106,,0.752588,3400,253400,1633.000000,962.000000,662.000000,215.000000,0.000000,0.000000,0.000000,831.000000,0.000000,0.000000,831.000000,338.000000,37.000000,59.000000,34.000000,208.000000,35.000000,118.000000,168.000000,17.000000,73.000000,120.000000,68.000000,77.000000,21.000000,156.000000,110.000000,51.000000,944.799431,3526.675293,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032178,0.131311,0.049349,0.056049,101,101,
919,0.909504,,1,"NW",6,"Inner",3,"NW",14,5,919,1,1,1,1,919,1822,2621,4,3,"NonDense",2,26,76,12,,,,1,"MAPC",919,"Internal_Centroid","Internal",919,,,0,,,0,"MA","Middlesex MA","BELMONT,MA","25017357800",3,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,582.082520,0.800574,0.862421,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.150659,2.831197,0.182878,0.009238,0.000000,0.000000,2.970000,2.970000,0.627681,,0.807462,505,250505,502.000000,319.000000,13.000000,34.000000,0.000000,0.000000,139.000000,1325.000000,0.000000,0.000000,1325.000000,468.000000,31.000000,80.000000,105.000000,252.000000,66.000000,148.000000,222.000000,32.000000,62.000000,174.000000,60.000000,172.000000,29.000000,178.000000,182.000000,79.000000,1198.988457,639.059265,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,79.000000,147.000000,328.000000,0.000000,0.000000,0.035707,0.127987,0.060213,0.056245,12,12,
1009,0.214055,,1,"W",12,"Inner",3,"W",16,6,1009,1,1,1,1,1009,8843,11375,2,2,"NonDense",3,207,11,101,,,,1,"MAPC",1009,"Internal_Centroid","Internal",1009,,,0,,,0,"MA","Middlesex MA","NEWTON,MA","25017374600",3,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,136.995087,4.627903,1.978173,1,1,1,6.000000,,0.000000,0.000000,1.000000,2.000000,,,1.174729,2.295133,0.395975,0.029386,0.000000,0.000000,2.910000,2.910000,0.341159,,0.786002,3400,253400,271.000000,186.000000,18.000000,70.000000,0.000000,0.000000,0.000000,1462.000000,0.000000,0.000000,1462.000000,637.000000,186.000000,129.000000,165.000000,157.000000,162.000000,200.000000,192.000000,83.000000,210.000000,188.000000,116.000000,123.000000,77.000000,250.000000,204.000000,106.000000,1600.864556,499.821472,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032178,0.131311,0.049349,0.056049,101,101,
1011,0.375872,,1,"W",12,"Inner",3,"W",16,6,1011,1,1,1,1,1011,6483,9112,3,2,"NonDense",3,207,11,101,,,,1,"MAPC",1011,"Internal_Centroid","Internal",1011,,,0,,,0,"MA","Middlesex MA","NEWTON,MA","25017374700",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,240.558338,3.271556,2.302976,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.067127,2.356061,0.337592,0.030477,0.000000,0.000000,2.830000,2.830000,0.304879,,0.784007,3400,253400,554.000000,320.000000,16.000000,163.000000,0.000000,60.000000,0.000000,1866.000000,0.000000,0.000000,1866.000000,792.000000,61.000000,106.000000,172.000000,453.000000,75.000000,253.000000,403.000000,61.000000,173.000000,352.000000,113.000000,154.000000,43.000000,339.000000,267.000000,143.000000,2357.378716,908.580872,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,92.000000,367.000000,0.000000,0.000000,0.000000,0.032178,0.131311,0.049349,0.056049,101,101,
1010,0.279380,,1,"W",12,"Inner",3,"W",16,6,1010,1,1,1,1,1010,10215,19879,1,1,"NonDense",3,207,11,101,,,,1,"MAPC",1010,"Internal_Centroid","Internal",1010,,,0,,,0,"MA","Middlesex MA","NEWTON,MA","25017374600",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.650000,0.325000,0.650000,,,,,178.803425,3.131931,7.550191,1,2,2,8.000000,,0.000000,0.000000,1.000000,2.000000,,,1.042474,2.562832,0.344939,0.111670,0.000000,0.000000,3.360000,3.360000,0.447737,,0.676236,3400,253400,1350.000000,622.000000,203.000000,534.000000,0.000000,0.000000,0.000000,1448.000000,0.000000,0.000000,1448.000000,565.000000,39.000000,60.000000,119.000000,347.000000,55.000000,150.000000,303.000000,57.000000,49.000000,314.000000,76.000000,126.000000,19.000000,243.000000,199.000000,104.000000,1737.701714,2584.775146,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032178,0.131311,0.049349,0.056049,101,101,
1007,0.263994,,1,"W",12,"Inner",3,"W",16,6,1007,1,1,1,1,1007,10113,13318,1,1,"NonDense",3,207,11,101,,,,1,"MAPC",1007,"Internal_Centroid","Internal",1007,,,0,,,0,"MA","Middlesex MA","NEWTON,MA","25017374500",5,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.650000,0.325000,0.650000,,,,,168.956432,5.024964,2.503604,2,1,2,8.000000,,0.000000,0.000000,1.000000,2.000000,,,1.128262,2.762016,0.452633,0.037219,0.000000,0.000000,3.200000,3.200000,0.355463,,0.686955,3400,253400,423.000000,345.000000,53.000000,30.000000,0.000000,0.000000,0.000000,2356.000000,0.000000,0.000000,2356.000000,853.000000,129.000000,284.000000,188.000000,252.000000,120.000000,308.000000,343.000000,82.000000,118.000000,248.000000,239.000000,248.000000,82.000000,305.000000,320.000000,146.000000,2335.077691,772.018555,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032178,0.131311,0.049349,0.056049,101,101,
1008,0.130389,,1,"W",12,"Inner",3,"W",16,6,1008,1,1,1,1,1008,15913,35026,1,1,"NonDense",3,207,11,101,,,,1,"MAPC",1008,"Internal_Centroid","Internal",1008,,,0,,,0,"MA","Middlesex MA","NEWTON,MA","25017374500",4,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.650000,0.325000,0.650000,,,,,83.448792,3.259484,14.931313,1,3,3,8.000000,,0.000000,0.000000,1.000000,2.000000,,,1.083712,3.266423,0.420648,0.222194,0.000000,0.000000,4.040000,4.040000,0.290437,,0.663304,3400,253400,1246.000000,759.000000,343.000000,160.000000,0.000000,0.000000,0.000000,1005.000000,110.000000,0.000000,895.000000,274.000000,14.000000,27.000000,20.000000,213.000000,22.000000,69.000000,162.000000,21.000000,23.000000,34.000000,80.000000,137.000000,7.000000,98.000000,119.000000,50.000000,859.157097,2393.380859,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032178,0.131311,0.049349,0.056049,101,101,
1006,0.374141,,1,"W",12,"Inner",3,"W",16,6,1006,1,1,1,1,1006,7633,9606,2,2,"NonDense",3,207,11,101,,,,1,"MAPC",1006,"Internal_Centroid","Internal",1006,,,0,,,0,"MA","Middlesex MA","NEWTON,MA","25017374600",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,239.450321,4.155350,2.651907,1,1,1,6.000000,,0.000000,0.000000,1.000000,2.000000,,,1.099973,2.455455,0.390325,0.022825,0.000000,0.000000,3.250000,3.250000,0.034060,,0.787392,3400,253400,635.000000,334.000000,8.000000,30.000000,0.000000,71.000000,195.000000,2483.000000,30.000000,0.000000,2453.000000,999.000000,109.000000,314.000000,297.000000,279.000000,186.000000,323.000000,352.000000,138.000000,221.000000,363.000000,202.000000,213.000000,104.000000,383.000000,340.000000,172.000000,2757.198052,651.859863,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,223.000000,737.000000,34.000000,0.000000,0.000000,0.032178,0.131311,0.049349,0.056049,101,101,
1004,0.189427,,1,"W",12,"Inner",3,"W",16,6,1004,1,1,1,1,1004,11450,23233,1,1,"NonDense",2,207,11,101,,,,1,"MAPC",1004,"Internal_Centroid","Internal",1004,,,0,,,0,"MA","Middlesex MA","NEWTON,MA","25017373300",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.650000,0.325000,0.650000,,,,,121.233301,3.637614,11.952162,1,3,3,8.000000,,0.000000,0.000000,1.000000,2.000000,,,1.098856,2.274775,0.349861,0.136703,0.000000,0.000000,3.300000,3.300000,0.011016,,0.643781,3400,253400,1449.000000,704.000000,225.000000,199.000000,0.000000,333.000000,0.000000,1010.000000,0.000000,0.000000,1010.000000,444.000000,84.000000,134.000000,128.000000,98.000000,85.000000,171.000000,145.000000,43.000000,142.000000,139.000000,80.000000,83.000000,61.000000,188.000000,130.000000,65.000000,1105.450982,2110.264648,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,199.000000,1102.000000,0.000000,0.000000,0.000000,0.032178,0.131311,0.049349,0.056049,101,101,
984,0.178956,,1,"NW",6,"Inner",3,"NW",15,5,984,1,1,1,1,984,34047,77320,1,1,"NonDense",3,308,22,147,,,,1,"MAPC",984,"Internal_Centroid","Internal",984,,,0,,,0,"MA","Middlesex MA","WALTHAM,MA","25017368400",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,114.531975,0.017462,33.807153,1,4,4,8.000000,,0.000000,0.000000,1.000000,2.000000,,,1.000000,2.333333,0.534254,0.506842,0.000000,0.000000,2.960000,2.960000,0.417265,,0.762989,503,250503,3872.000000,3880.000000,14.000000,57.000000,2111.000000,0.000000,0.000000,2225.000000,2218.000000,2218.000000,7.000000,3.000000,0.000000,0.000000,0.000000,3.000000,0.000000,2.000000,1.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1237.195000,6605.328613,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,2421.000000,3488.000000,0.018802,0.062624,0.030034,0.060868,147,147,52
982,0.176226,,1,"NW",6,"Inner",3,"NW",15,5,982,1,1,1,1,982,10940,21029,1,1,"NonDense",3,308,22,147,,,,1,"MAPC",982,"Internal_Centroid","Internal",982,,,0,,,0,"MA","Middlesex MA","WALTHAM,MA","25017368300",4,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.470000,0.735000,1.470000,,,,,112.784605,4.051971,7.882281,1,2,2,8.000000,,0.000000,0.000000,1.000000,2.000000,,,1.013791,2.281938,0.367368,0.117764,0.000000,0.000000,3.130000,3.130000,0.352237,,0.562047,503,250503,889.000000,793.000000,33.000000,78.000000,0.000000,0.000000,0.000000,1036.000000,0.000000,0.000000,1036.000000,454.000000,151.000000,123.000000,129.000000,51.000000,89.000000,187.000000,116.000000,62.000000,159.000000,161.000000,66.000000,68.000000,72.000000,202.000000,126.000000,54.000000,1115.105034,1557.401001,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018802,0.062624,0.030034,0.060868,147,147,
934,0.097005,,1,"NW",6,"Inner",3,"NW",14,5,934,1,1,1,1,934,22390,58223,1,1,"NonDense",2,314,53,148,,,,1,"MAPC",934,"Internal_Centroid","Internal",934,,,0,,,0,"MA","Middlesex MA","WATERTOWN,MA","25017370102",4,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.230000,0.115000,0.230000,,,,,62.083468,3.463080,27.994570,1,4,4,8.000000,,0.000000,0.000000,1.000000,2.000000,,,0.933296,2.152542,0.346729,0.418170,0.000000,0.000000,2.820000,2.820000,0.454912,,0.672384,505,250505,1738.000000,1254.000000,251.000000,262.000000,0.000000,0.000000,0.000000,508.000000,0.000000,0.000000,508.000000,236.000000,16.000000,99.000000,60.000000,61.000000,28.000000,82.000000,105.000000,21.000000,57.000000,117.000000,34.000000,28.000000,30.000000,106.000000,76.000000,24.000000,651.068230,3225.789307,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023708,0.067754,0.026983,0.062934,148,148,
963,0.120091,,1,"NW",6,"Inner",3,"NW",15,5,963,1,1,1,1,963,26479,41551,1,1,"NonDense",3,308,22,147,,,,1,"MAPC",963,"Internal_Centroid","Internal",963,,,0,,,0,"MA","Middlesex MA","WALTHAM,MA","25017368901",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,76.858268,0.000000,11.774921,1,3,3,8.000000,,0.000000,0.000000,1.000000,2.000000,,,0.000000,0.000000,0.659465,0.175104,0.000000,0.000000,2.760000,2.760000,0.092281,,0.768529,503,250503,905.000000,916.000000,0.000000,0.000000,890.000000,0.000000,0.000000,2275.000000,2275.000000,2275.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007867,1542.833496,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,3194.000000,2487.000000,0.018802,0.062624,0.030034,0.060868,147,147,51
902,0.270148,,1,"NW",6,"Inner",3,"NW",14,5,902,1,1,1,1,902,6955,7725,3,2,"NonDense",2,10,49,5,,,,1,"MAPC",902,"Internal_Centroid","Internal",902,,,0,,,0,"MA","Middlesex MA","ARLINGTON,MA","25017356602",3,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,172.894573,3.956168,1.006394,1,1,1,6.000000,,0.000000,0.000000,1.000000,2.000000,,,1.095727,2.453102,0.380754,0.008923,0.000000,0.000000,3.670000,3.670000,0.277571,,0.760483,505,250505,174.000000,78.000000,0.000000,27.000000,0.000000,70.000000,0.000000,1706.000000,6.000000,0.000000,1700.000000,693.000000,84.000000,179.000000,224.000000,206.000000,107.000000,239.000000,323.000000,24.000000,162.000000,255.000000,107.000000,169.000000,74.000000,279.000000,265.000000,75.000000,1791.938286,186.061798,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,116.000000,386.000000,0.000000,0.000000,0.000000,0.038534,0.097981,0.045186,0.059220,5,5,
298,0.039815,,1,"SW",10,"CA",2,"SW",10,2,298,1,1,1,1,298,62186,157375,1,1,"Dense",1,35,1,18,,,,1,"MAPC",298,"Internal_Centroid","Internal",298,,,0,,,0,"MA","Suffolk MA","BOSTON,MA","25025120700",1,2,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.475000,0.737500,1.475000,,,,,25.481913,9.339958,78.997208,2,5,5,8.000000,,0.000000,0.000000,1.000000,2.000000,,,0.903951,1.986726,0.533695,1.105882,0.000000,0.000000,2.980000,2.980000,0.000000,,0.513570,3305,253305,2013.000000,1917.000000,0.000000,1.000000,0.000000,118.000000,0.000000,494.000000,45.000000,0.000000,449.000000,226.000000,57.000000,82.000000,56.000000,31.000000,29.000000,84.000000,112.000000,1.000000,77.000000,99.000000,30.000000,20.000000,46.000000,102.000000,60.000000,18.000000,568.009209,3272.653320,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,34.000000,527.000000,0.000000,0.000000,0.000000,0.018741,0.072294,0.037478,0.059758,18,18,
